A,Time
335400,5.12000524111e-06
335500,5.12000524111e-06
335600,5.12000524822e-06
335700,5.12000524822e-06
335800,5.12000524822e-06
335900,5.12000524111e-06
336000,4.86400497834e-06
336100,5.12000524111e-06
336200,5.12000524111e-06
336300,5.12000524111e-06
336400,4.86400497834e-06
336500,5.12000524111e-06
336600,5.12000524111e-06
336700,4.86400497834e-06
336800,5.12000524111e-06
336900,5.12000524822e-06
337000,5.12000524822e-06
337100,5.12000524111e-06
337200,5.12000524111e-06
337300,5.12000524111e-06
337400,5.12000524111e-06
337500,5.12000524111e-06
337600,4.86400497834e-06
337700,5.12000524111e-06
337800,4.86400497834e-06
337900,5.12000524111e-06
338000,4.86400497834e-06
338100,5.12000524822e-06
338200,4.86400498545e-06
338300,5.12000524822e-06
338400,5.12000524111e-06
338500,4.86400497834e-06
338600,5.12000524111e-06
338700,5.12000524111e-06
338800,5.12000524111e-06
338900,5.12000524111e-06
339000,5.37600550388e-06
339100,4.86400498545e-06
339200,4.86400498545e-06
339300,5.12000524822e-06
339400,5.12000524822e-06
339500,4.86400498545e-06
339600,5.12000524111e-06
339700,4.86400497834e-06
339800,4.86400497834e-06
339900,5.12000524111e-06
340000,4.86400497834e-06
340100,4.86400497834e-06
340200,5.12000524111e-06
340300,4.86400497834e-06
340400,4.86400497834e-06
340500,5.12000524111e-06
340600,5.12000524111e-06
340700,5.12000524111e-06
340800,5.12000524111e-06
340900,4.86400498545e-06
341000,4.86400498545e-06
341100,5.12000524822e-06
341200,5.12000524822e-06
341300,5.12000524822e-06
341400,5.12000524111e-06
341500,5.12000524111e-06
341600,5.12000524111e-06
341700,5.12000524111e-06
341800,5.12000524111e-06
341900,4.86400497834e-06
342000,5.12000524111e-06
342100,5.12000524111e-06
342200,5.12000524111e-06
342300,4.86400497834e-06
342400,5.12000524111e-06
342500,4.86400498545e-06
342600,4.86400498545e-06
342700,4.86400498545e-06
342800,5.12000524822e-06
342900,4.86400498545e-06
343000,4.86400497834e-06
343100,5.12000524111e-06
343200,5.12000524111e-06
343300,5.12000524111e-06
343400,4.86400497834e-06
343500,5.12000524111e-06
343600,4.86400497834e-06
343700,5.12000524111e-06
343800,4.86400497834e-06
343900,5.12000524111e-06
344000,5.12000524111e-06
344100,4.86400498545e-06
344200,4.86400498545e-06
344300,5.12000524822e-06
344400,4.86400498545e-06
344500,5.12000524822e-06
344600,4.86400498545e-06
344700,4.86400498545e-06
344800,5.12000524111e-06
344900,4.86400497834e-06
345000,4.86400497834e-06
345100,5.12000524111e-06
345200,5.12000524111e-06
345300,5.12000524111e-06
345400,4.86400497834e-06
345500,5.12000524111e-06
345600,5.12000524111e-06
345700,5.12000524111e-06
345800,5.12000524111e-06
345900,4.86400498545e-06
346000,5.12000524822e-06
346100,5.12000524822e-06
346200,5.12000524822e-06
346300,5.12000524822e-06
346400,5.12000524111e-06
346500,4.86400497834e-06
346600,4.86400497834e-06
346700,5.12000524111e-06
346800,5.12000524111e-06
346900,4.86400497834e-06
347000,5.12000524111e-06
347100,5.12000524111e-06
347200,5.12000524111e-06
347300,5.12000524111e-06
347400,5.12000524111e-06
347500,5.12000524111e-06
347600,4.86400498545e-06
347700,5.12000524822e-06
347800,4.86400498545e-06
347900,5.12000524111e-06
348000,5.12000524111e-06
348100,4.86400497834e-06
348200,5.12000524111e-06
348300,5.12000524111e-06
348400,5.12000524111e-06
348500,4.86400497834e-06
348600,5.63200576664e-06
348700,5.12000524111e-06
348800,5.12000524111e-06
348900,5.12000524822e-06
349000,5.12000524822e-06
349100,5.12000524822e-06
349200,5.12000524111e-06
349300,4.86400497834e-06
349400,5.12000524111e-06
349500,5.12000524111e-06
349600,5.12000524111e-06
349700,5.12000524111e-06
349800,4.86400497834e-06
349900,5.12000524111e-06
350000,4.86400497834e-06
350100,5.12000524111e-06
350200,5.12000524111e-06
350300,5.12000524111e-06
350400,5.12000524822e-06
350500,5.12000524822e-06
350600,4.86400498545e-06
350700,5.12000524822e-06
350800,4.86400497834e-06
350900,5.12000524111e-06
351000,4.86400497834e-06
351100,5.12000524111e-06
351200,5.12000524111e-06
351300,5.12000524111e-06
351400,5.12000524111e-06
351500,5.12000524111e-06
351600,5.12000524111e-06
351700,5.12000524111e-06
351800,5.12000524111e-06
351900,5.12000524111e-06
352000,4.86400498545e-06
352100,5.12000524822e-06
352200,5.12000524822e-06
352300,5.12000524822e-06
352400,5.12000524111e-06
352500,4.86400497834e-06
352600,5.12000524111e-06
352700,5.12000524111e-06
352800,5.12000524111e-06
352900,4.86400497834e-06
353000,5.12000524111e-06
353100,4.86400497834e-06
353200,5.12000524111e-06
353300,5.12000524111e-06
353400,4.86400497834e-06
353500,5.12000524111e-06
353600,5.12000524822e-06
353700,5.12000524822e-06
353800,4.86400498545e-06
353900,5.12000524111e-06
354000,4.86400497834e-06
354100,5.12000524111e-06
354200,5.12000524111e-06
354300,5.12000524111e-06
354400,4.86400497834e-06
354500,5.12000524111e-06
354600,4.86400497834e-06
354700,4.86400497834e-06
354800,4.86400497834e-06
354900,5.12000524111e-06
355000,5.12000524111e-06
355100,4.86400498545e-06
355200,5.12000524822e-06
355300,5.12000524822e-06
355400,5.12000524822e-06
355500,4.86400498545e-06
355600,5.12000524111e-06
355700,5.12000524111e-06
355800,5.12000524111e-06
355900,5.12000524111e-06
356000,5.12000524111e-06
356100,5.12000524111e-06
356200,5.12000524111e-06
356300,5.12000524111e-06
356400,5.12000524111e-06
356500,4.86400498545e-06
356600,5.12000524822e-06
356700,4.86400498545e-06
356800,5.12000524822e-06
356900,4.86400497834e-06
357000,4.86400497834e-06
357100,5.12000524111e-06
357200,5.12000524111e-06
357300,4.86400497834e-06
357400,5.12000524111e-06
357500,4.86400497834e-06
357600,5.12000524111e-06
357700,5.12000524111e-06
357800,5.12000524111e-06
357900,4.86400497834e-06
358000,4.86400497834e-06
358100,5.12000524822e-06
358200,5.12000524822e-06
358300,5.12000524822e-06
358400,5.12000524822e-06
358500,5.12000524111e-06
358600,5.12000524111e-06
358700,4.86400497834e-06
358800,5.12000524111e-06
358900,4.86400497834e-06
359000,5.12000524111e-06
359100,4.86400497834e-06
359200,5.12000524111e-06
359300,5.12000524111e-06
359400,5.12000524111e-06
359500,5.12000524111e-06
359600,4.86400498545e-06
359700,5.12000524822e-06
359800,5.12000524822e-06
359900,5.12000524111e-06
360000,5.12000524111e-06
360100,4.86400497834e-06
360200,5.12000524111e-06
360300,5.12000524111e-06
360400,4.86400497834e-06
360500,5.12000524111e-06
360600,4.86400497834e-06
360700,5.12000524111e-06
360800,5.12000524111e-06
360900,5.12000524111e-06
361000,5.12000524111e-06
361100,5.12000524111e-06
361200,5.12000524822e-06
361300,5.12000524822e-06
361400,5.12000524822e-06
361500,5.12000524111e-06
361600,4.86400498545e-06
361700,5.12000524111e-06
361800,4.86400497834e-06
361900,5.12000524111e-06
362000,5.12000524111e-06
362100,5.12000524111e-06
362200,5.12000524111e-06
362300,4.86400497834e-06
362400,5.12000524111e-06
362500,4.86400497834e-06
362600,4.86400497834e-06
362700,4.86400497834e-06
362800,5.12000524111e-06
362900,4.86400498545e-06
363000,5.12000524822e-06
363100,5.12000524822e-06
363200,5.12000524111e-06
363300,4.86400497834e-06
363400,4.86400497834e-06
363500,5.12000524111e-06
363600,5.12000524111e-06
363700,5.12000524111e-06
363800,5.12000524111e-06
363900,4.86400497834e-06
364000,5.12000524111e-06
364100,4.86400497834e-06
364200,5.12000524822e-06
364300,5.12000524822e-06
364400,4.86400498545e-06
364500,5.12000524111e-06
364600,5.12000524111e-06
364700,4.86400497834e-06
364800,4.86400497834e-06
364900,4.86400497834e-06
365000,5.63200576664e-06
365100,5.12000524111e-06
365200,5.12000524111e-06
365300,5.12000524111e-06
365400,5.12000524111e-06
365500,5.12000524111e-06
365600,5.12000524822e-06
365700,5.12000524822e-06
365800,5.12000524822e-06
365900,4.86400497834e-06
366000,5.12000524111e-06
366100,4.86400497834e-06
366200,5.12000524111e-06
366300,4.86400497834e-06
366400,5.12000524111e-06
366500,4.86400497834e-06
366600,5.12000524111e-06
366700,4.86400497834e-06
366800,5.12000524111e-06
366900,4.86400498545e-06
367000,5.12000524822e-06
367100,4.86400498545e-06
367200,5.12000524822e-06
367300,5.12000524111e-06
367400,4.86400497834e-06
367500,5.12000524111e-06
367600,5.12000524111e-06
367700,5.12000524111e-06
367800,5.12000524111e-06
367900,5.12000524111e-06
368000,4.86400497834e-06
368100,5.12000524111e-06
368200,4.86400497834e-06
368300,5.12000524111e-06
368400,4.86400498545e-06
368500,5.12000524822e-06
368600,5.12000524822e-06
368700,4.86400498545e-06
368800,4.86400498545e-06
368900,5.12000524111e-06
369000,4.86400497834e-06
369100,5.12000524111e-06
369200,4.86400497834e-06
369300,5.12000524111e-06
369400,4.86400497834e-06
369500,5.12000524111e-06
369600,4.86400497834e-06
369700,5.12000524111e-06
369800,5.12000524111e-06
369900,4.86400498545e-06
370000,5.12000524822e-06
370100,5.12000524822e-06
370200,4.86400498545e-06
370300,5.12000524111e-06
370400,5.12000524111e-06
370500,5.12000524111e-06
370600,5.12000524111e-06
370700,5.12000524111e-06
370800,4.86400497834e-06
370900,4.86400497834e-06
371000,5.12000524111e-06
371100,5.12000524111e-06
371200,4.86400497834e-06
371300,4.86400497834e-06
371400,4.86400497834e-06
371500,5.12000524111e-06
371600,4.86400498545e-06
371700,5.12000524822e-06
371800,4.86400498545e-06
371900,5.12000524822e-06
372000,4.86400497834e-06
372100,4.86400497834e-06
372200,5.12000524111e-06
372300,5.12000524111e-06
372400,5.12000524111e-06
372500,5.63200576664e-06
372600,5.12000524111e-06
372700,4.86400498545e-06
372800,4.86400498545e-06
372900,5.12000524822e-06
373000,4.86400498545e-06
373100,4.86400497834e-06
373200,5.12000524111e-06
373300,5.12000524111e-06
373400,5.12000524111e-06
373500,4.86400497834e-06
373600,5.12000524111e-06
373700,5.12000524111e-06
373800,5.12000524111e-06
373900,5.12000524111e-06
374000,5.12000524111e-06
374100,5.12000524111e-06
374200,4.86400498545e-06
374300,5.12000524822e-06
374400,5.12000524822e-06
374500,4.86400498545e-06
374600,5.12000524822e-06
374700,5.12000524111e-06
374800,4.86400497834e-06
374900,5.12000524111e-06
375000,4.86400497834e-06
375100,5.12000524111e-06
375200,5.12000524111e-06
375300,4.86400497834e-06
375400,5.12000524111e-06
375500,5.12000524111e-06
375600,5.12000524111e-06
375700,4.86400498545e-06
375800,4.86400498545e-06
375900,4.86400498545e-06
376000,5.12000524822e-06
376100,4.86400498545e-06
376200,4.86400498545e-06
376300,4.86400497834e-06
376400,5.12000524111e-06
376500,5.12000524111e-06
376600,5.12000524111e-06
376700,4.86400497834e-06
376800,4.86400497834e-06
376900,5.12000524111e-06
377000,5.12000524111e-06
377100,5.12000524111e-06
377200,4.86400497834e-06
377300,5.12000524111e-06
377400,5.12000524111e-06
377500,5.12000524822e-06
377600,5.12000524822e-06
377700,4.86400498545e-06
377800,5.12000524822e-06
377900,5.12000524111e-06
378000,4.86400497834e-06
378100,5.12000524111e-06
378200,5.12000524111e-06
378300,4.86400497834e-06
378400,5.12000524111e-06
378500,5.12000524111e-06
378600,4.86400497834e-06
378700,5.12000524111e-06
378800,5.12000524111e-06
378900,4.86400497834e-06
379000,5.12000524111e-06
379100,4.86400497834e-06
379200,4.86400497834e-06
379300,4.86400498545e-06
379400,4.86400498545e-06
379500,5.12000524822e-06
379600,5.12000524822e-06
379700,4.86400498545e-06
379800,4.86400498545e-06
379900,4.86400498545e-06
380000,4.86400498545e-06
380100,4.86400497834e-06
380200,4.86400497834e-06
380300,5.12000524111e-06
380400,4.86400497834e-06
380500,4.86400497834e-06
380600,5.12000524111e-06
380700,5.12000524111e-06
380800,4.86400497834e-06
380900,5.63200576664e-06
381000,5.37600550388e-06
381100,4.86400498545e-06
381200,4.86400498545e-06
381300,5.12000524822e-06
381400,5.88800602941e-06
381500,5.12000524111e-06
381600,4.86400497834e-06
381700,4.86400498545e-06
381800,5.12000524822e-06
381900,5.12000524822e-06
382000,5.12000524111e-06
382100,5.12000524111e-06
382200,5.12000524111e-06
382300,5.12000524111e-06
382400,4.86400497834e-06
382500,4.86400497834e-06
382600,5.12000524111e-06
382700,5.12000524822e-06
382800,4.86400498545e-06
382900,4.86400498545e-06
383000,4.86400498545e-06
383100,5.12000524111e-06
383200,5.12000524111e-06
383300,5.12000524111e-06
383400,5.12000524111e-06
383500,4.86400497834e-06
383600,5.12000524111e-06
383700,4.86400497834e-06
383800,5.12000524111e-06
383900,5.12000524111e-06
384000,4.86400497834e-06
384100,5.12000524111e-06
384200,5.12000524822e-06
384300,5.12000524822e-06
384400,4.86400498545e-06
384500,4.86400497834e-06
384600,5.12000524111e-06
384700,4.86400497834e-06
384800,5.12000524111e-06
384900,5.12000524111e-06
385000,4.86400497834e-06
385100,5.12000524111e-06
385200,4.86400497834e-06
385300,4.86400497834e-06
385400,5.12000524111e-06
385500,4.86400498545e-06
385600,5.12000524822e-06
385700,5.12000524822e-06
385800,4.86400498545e-06
385900,4.86400498545e-06
386000,5.12000524822e-06
386100,5.12000524111e-06
386200,5.12000524111e-06
386300,4.86400497834e-06
386400,4.86400497834e-06
386500,4.86400497834e-06
386600,4.86400497834e-06
386700,5.12000524111e-06
386800,5.12000524111e-06
386900,4.86400497834e-06
387000,4.86400497834e-06
387100,5.12000524111e-06
387200,5.12000524111e-06
387300,4.86400498545e-06
387400,4.86400498545e-06
387500,5.12000524822e-06
387600,4.86400498545e-06
387700,5.12000524822e-06
387800,4.86400498545e-06
387900,4.86400497834e-06
388000,5.12000524111e-06
388100,4.86400497834e-06
388200,5.12000524111e-06
388300,4.86400497834e-06
388400,5.12000524111e-06
388500,4.86400497834e-06
388600,5.12000524111e-06
388700,5.12000524111e-06
388800,4.86400497834e-06
388900,5.12000524111e-06
389000,4.86400498545e-06
389100,5.12000524822e-06
389200,5.12000524111e-06
389300,4.86400497834e-06
389400,5.12000524111e-06
389500,4.86400497834e-06
389600,5.12000524111e-06
389700,4.86400497834e-06
389800,5.12000524111e-06
389900,5.12000524111e-06
390000,4.86400497834e-06
390100,4.86400497834e-06
390200,5.12000524111e-06
390300,5.12000524111e-06
390400,5.12000524111e-06
390500,4.86400498545e-06
390600,5.12000524822e-06
390700,4.86400498545e-06
390800,5.12000524822e-06
390900,4.86400498545e-06
391000,5.12000524111e-06
391100,5.12000524111e-06
391200,5.12000524111e-06
391300,4.86400497834e-06
391400,4.86400497834e-06
391500,5.12000524111e-06
391600,5.12000524111e-06
391700,5.12000524111e-06
391800,4.86400497834e-06
391900,5.12000524111e-06
392000,4.86400497834e-06
392100,5.12000524111e-06
392200,5.12000524822e-06
392300,4.86400498545e-06
392400,4.86400498545e-06
392500,5.12000524111e-06
392600,4.86400497834e-06
392700,4.86400497834e-06
392800,4.86400497834e-06
392900,4.86400497834e-06
393000,5.12000524111e-06
393100,5.12000524111e-06
393200,5.12000524111e-06
393300,5.12000524111e-06
393400,5.12000524822e-06
393500,5.12000524822e-06
393600,5.12000524822e-06
393700,5.12000524111e-06
393800,5.12000524111e-06
393900,5.12000524111e-06
394000,5.12000524111e-06
394100,5.12000524111e-06
394200,4.86400497834e-06
394300,4.86400497834e-06
394400,5.12000524111e-06
394500,4.86400498545e-06
394600,4.86400498545e-06
394700,5.12000524822e-06
394800,4.86400498545e-06
394900,4.86400498545e-06
395000,5.12000524822e-06
395100,4.86400498545e-06
395200,4.86400497834e-06
395300,5.12000524111e-06
395400,5.12000524111e-06
395500,4.86400497834e-06
395600,5.12000524111e-06
395700,5.12000524111e-06
395800,4.86400497834e-06
395900,4.86400497834e-06
396000,5.12000524111e-06
396100,5.12000524111e-06
396200,5.12000524111e-06
396300,5.12000524111e-06
396400,4.86400498545e-06
396500,5.12000524822e-06
396600,5.12000524822e-06
396700,4.86400498545e-06
396800,5.12000524111e-06
396900,5.12000524111e-06
397000,5.12000524111e-06
397100,4.86400497834e-06
397200,5.12000524111e-06
397300,4.86400497834e-06
397400,5.12000524111e-06
397500,5.12000524111e-06
397600,5.12000524822e-06
397700,4.86400498545e-06
397800,5.37600550388e-06
397900,4.86400497834e-06
398000,5.12000524111e-06
398100,5.12000524111e-06
398200,4.86400497834e-06
398300,5.12000524111e-06
398400,5.12000524111e-06
398500,5.12000524111e-06
398600,4.86400498545e-06
398700,5.12000524822e-06
398800,5.12000524822e-06
398900,5.12000524111e-06
399000,4.86400497834e-06
399100,5.12000524111e-06
399200,5.12000524111e-06
399300,5.12000524111e-06
399400,4.86400497834e-06
399500,4.86400497834e-06
399600,4.86400497834e-06
399700,5.12000524111e-06
399800,4.86400498545e-06
399900,4.86400498545e-06
400000,5.12000524822e-06
400100,5.12000524822e-06
400200,5.12000524822e-06
400300,4.86400498545e-06
400400,5.12000524111e-06
400500,5.12000524111e-06
400600,5.12000524111e-06
400700,5.12000524111e-06
400800,4.86400497834e-06
400900,5.12000524111e-06
401000,4.86400497834e-06
401100,5.12000524111e-06
401200,4.86400498545e-06
401300,5.12000524822e-06
401400,4.86400498545e-06
401500,5.12000524822e-06
401600,4.86400498545e-06
401700,5.12000524111e-06
401800,5.12000524111e-06
401900,4.86400497834e-06
402000,4.86400497834e-06
402100,4.86400497834e-06
402200,4.86400497834e-06
402300,5.12000524111e-06
402400,4.86400497834e-06
402500,5.12000524111e-06
402600,4.86400498545e-06
402700,5.12000524822e-06
402800,4.86400498545e-06
402900,4.86400498545e-06
403000,5.12000524111e-06
403100,5.12000524111e-06
403200,4.86400497834e-06
403300,5.12000524111e-06
403400,5.12000524111e-06
403500,5.12000524111e-06
403600,5.12000524111e-06
403700,4.86400497834e-06
403800,5.12000524111e-06
403900,5.12000524111e-06
404000,5.12000524111e-06
404100,4.86400498545e-06
404200,5.12000524822e-06
404300,5.12000524822e-06
404400,4.86400498545e-06
404500,5.12000524111e-06
404600,4.86400497834e-06
404700,5.12000524111e-06
404800,4.86400497834e-06
404900,5.12000524111e-06
405000,4.86400497834e-06
405100,5.12000524111e-06
405200,5.12000524111e-06
405300,5.12000524111e-06
405400,5.12000524822e-06
405500,4.86400498545e-06
405600,4.86400498545e-06
405700,5.12000524822e-06
405800,5.12000524111e-06
405900,5.12000524111e-06
406000,5.12000524111e-06
406100,4.86400497834e-06
406200,5.12000524111e-06
406300,4.86400497834e-06
406400,4.86400498545e-06
406500,4.86400498545e-06
406600,5.12000524822e-06
406700,4.86400498545e-06
406800,5.12000524111e-06
406900,5.12000524111e-06
407000,5.12000524111e-06
407100,5.12000524111e-06
407200,5.12000524111e-06
407300,5.12000524111e-06
407400,4.86400497834e-06
407500,5.12000524111e-06
407600,4.86400497834e-06
407700,5.12000524111e-06
